Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.79,1.53,0.00,0.99,0.52
0,0.79,1.53,0.00,0.92,0.45
0,0.79,1.53,0.00,0.92,0.52
0,0.79,1.46,0.00,0.99,0.52
0,0.79,1.53,0.00,0.99,0.52
0,0.79,1.46,0.00,0.99,0.45
0,0.86,1.40,0.00,0.99,0.45
0,0.86,1.40,0.00,0.79,0.38
0,0.86,1.46,0.00,0.99,0.32
0,0.79,1.46,0.00,1.06,0.45
0,0.79,1.46,0.00,0.92,0.45
0,0.65,1.46,0.00,0.92,0.52
0,0.79,1.40,0.00,0.79,0.52
0,0.79,1.46,0.00,0.99,0.52
0,0.79,1.46,0.00,0.92,0.45
0,0.72,1.40,0.00,0.92,0.45
0,0.72,1.40,0.00,1.06,0.52
0,0.86,1.40,0.00,1.13,0.52
0,0.79,1.46,0.00,1.13,0.52
0,0.86,1.46,0.00,0.99,0.59
0,0.79,1.53,0.00,0.92,0.59
0,0.79,1.46,0.00,0.92,0.52
0,0.99,1.53,0.00,0.92,0.52
0,0.79,1.53,0.00,0.99,0.52
0,0.79,1.60,0.00,0.99,0.65
0,0.79,1.53,0.00,0.99,0.52
0,0.72,1.53,0.00,0.86,0.52
0,0.79,1.40,0.00,0.99,0.52
0,0.79,1.46,0.00,1.13,0.45
0,0.86,1.53,0.00,1.06,0.52
0,0.79,1.46,0.00,0.99,0.52
0,0.79,1.46,0.00,1.06,0.52
0,0.79,1.33,0.00,1.06,0.52
0,0.79,1.46,0.00,1.06,0.52
0,0.79,1.46,0.00,1.06,0.52
0,0.79,1.46,0.00,1.06,0.45
0,0.79,1.46,0.00,0.99,0.52
0,0.86,1.53,0.00,0.99,0.45
0,0.72,1.67,0.00,1.06,0.45
0,0.72,1.46,0.00,1.06,0.52
0,0.99,1.46,0.00,0.92,0.45
0,0.86,1.46,0.00,0.86,0.25
0,0.79,1.13,0.00,1.06,0.32
0,0.79,1.26,0.00,0.99,0.32
0,0.79,1.33,0.00,0.99,0.32
0,0.72,1.33,0.00,1.06,0.45
0,0.72,1.26,0.00,1.13,0.32
0,0.72,1.33,0.00,1.26,0.32
0,0.72,1.33,0.00,0.99,0.38
0,0.79,1.40,0.00,0.99,0.32
0,0.72,1.26,0.00,0.99,0.25
0,0.72,1.19,0.00,0.99,0.32
0,0.72,1.26,0.00,0.99,0.38
0,0.72,1.26,0.00,0.99,0.38
0,0.72,1.40,0.00,0.92,0.38
0,0.72,1.60,0.00,0.92,0.38
0,0.79,1.80,0.00,0.92,0.32
0,0.72,1.67,0.00,0.99,0.38
0,0.72,1.94,0.00,0.92,0.38
0,0.72,1.67,0.00,0.99,0.45
0,0.72,1.94,0.00,0.99,0.38
0,0.72,1.87,0.00,0.86,0.45
0,0.79,1.26,0.00,0.79,0.52
0,0.79,1.73,0.00,0.86,0.59
0,0.79,1.73,0.00,0.86,0.52
0,0.72,1.67,0.00,0.92,0.52
0,0.65,1.87,0.00,0.86,0.59
0,0.72,1.87,0.00,0.86,0.59
0,0.72,1.80,0.00,0.86,0.59
0,0.79,1.87,0.00,0.86,0.59
0,0.79,1.67,0.00,0.79,0.59
0,0.79,1.73,0.00,0.72,0.59
0,0.79,1.67,0.00,0.79,0.59
0,0.72,1.67,0.00,0.86,0.52
0,0.72,1.46,0.00,0.86,0.59
0,0.79,1.46,0.00,0.86,0.52
0,0.86,1.40,0.00,0.86,0.52
0,0.79,1.46,0.00,0.92,0.59
0,0.72,1.46,0.00,0.92,0.59
0,0.72,1.46,0.00,0.86,0.52
0,0.72,1.40,0.00,0.92,0.52
0,0.79,1.33,0.00,0.92,0.52
0,0.65,1.40,0.00,0.99,0.52
0,0.72,1.33,0.00,0.92,0.52
0,0.72,1.33,0.00,0.99,0.52
0,0.65,1.40,0.00,0.92,0.52
0,0.72,1.40,0.00,0.99,0.45
0,0.72,1.46,0.00,0.99,0.52
0,0.65,1.53,0.00,0.92,0.52
0,0.72,1.46,0.00,0.99,0.52
0,0.72,1.53,0.00,0.92,0.52
0,0.65,1.40,0.00,0.92,0.52
0,0.72,1.40,0.00,0.92,0.52
0,0.72,1.53,0.00,0.92,0.45
0,0.72,1.73,0.00,0.92,0.65
0,0.65,1.60,0.00,0.92,0.59
0,0.92,1.60,0.00,0.92,0.45
0,0.79,1.60,0.00,1.06,0.52
0,0.72,1.73,0.00,0.99,0.45
0,0.65,1.67,0.00,0.99,0.52
0,0.79,1.73,0.00,0.99,0.52
0,0.72,1.67,0.00,0.99,0.45
0,0.79,1.73,0.00,0.92,0.38
0,0.86,1.67,0.00,0.92,0.52
0,0.65,1.60,0.00,0.99,0.45
0,0.72,1.60,0.00,0.99,0.45
0,0.72,1.67,0.00,0.86,0.45
0,0.79,1.87,0.00,0.99,0.45
0,0.79,1.73,0.00,0.99,0.45
0,0.79,1.53,0.00,1.06,0.38
0,0.86,1.53,0.00,1.06,0.45
0,0.79,1.60,0.00,1.06,0.45
0,0.65,1.46,0.00,1.13,0.45
0,0.72,1.60,0.00,1.13,0.38
0,0.79,1.60,0.00,1.06,0.38
0,0.79,1.67,0.00,1.13,0.45
0,0.86,1.67,0.00,1.06,0.32
0,0.72,1.67,0.00,1.13,0.52
0,0.72,1.67,0.00,1.19,0.45
0,0.79,1.73,0.00,1.06,0.45
0,0.79,1.80,0.00,1.06,0.45
0,1.06,2.27,0.00,0.86,0.45
0,0.59,2.61,0.00,0.92,0.38
0,0.79,3.08,0.00,0.92,0.45
0,0.72,3.42,0.00,0.52,0.38
0,0.65,2.95,0.00,0.65,0.45
0,0.72,2.81,0.00,0.72,0.52
0,0.86,3.08,0.00,0.72,0.32
0,0.72,3.02,0.00,0.72,0.45
0,0.72,3.02,0.00,0.79,0.38
0,0.79,3.08,0.00,0.79,0.45
0,0.92,3.08,0.00,0.79,0.45
0,0.79,3.15,0.00,0.86,0.45
0,0.79,3.22,0.00,0.79,0.65
0,0.72,3.08,0.00,0.79,0.52
0,0.79,3.15,0.00,0.79,0.45
0,0.86,2.95,0.00,0.79,0.38
0,0.79,2.95,0.00,0.79,0.45
0,0.86,2.95,0.00,0.72,0.45
0,0.86,3.08,0.00,0.79,0.45
0,0.86,3.15,0.00,0.79,0.38
0,0.86,3.08,0.00,0.65,0.45
0,0.79,3.08,0.00,0.65,0.45
0,0.86,3.08,0.00,0.72,0.38
0,1.06,3.08,0.00,0.72,0.52
0,0.92,3.08,0.00,0.79,0.45
0,0.86,3.22,0.00,0.79,0.45
0,0.92,3.29,0.00,0.72,0.45
0,0.92,3.29,0.00,0.65,0.45
0,0.86,3.08,0.00,0.79,0.38
0,0.92,3.08,0.00,0.79,0.38
0,0.92,3.22,0.00,0.65,0.32
0,0.86,3.29,0.00,0.79,0.38
0,0.92,3.29,0.00,0.79,0.32
0,0.99,3.35,0.00,0.72,0.38
0,0.92,3.29,0.00,0.79,0.32
0,0.99,3.42,0.00,0.65,0.32
0,0.86,3.42,0.00,0.79,0.38
0,0.92,3.35,0.00,0.79,0.25
0,0.86,3.42,0.00,0.79,0.38
0,0.79,3.35,0.00,0.72,0.32
0,0.92,3.42,0.00,0.79,0.38
0,0.86,3.35,0.00,0.92,0.32
0,0.92,3.49,0.00,0.79,0.45
0,0.86,3.49,0.00,0.72,0.38
0,0.99,3.56,0.00,0.79,0.38
0,0.86,3.42,0.00,0.79,0.25
0,0.92,3.35,0.00,0.79,0.52
0,0.86,3.35,0.00,0.79,0.38
0,0.92,3.56,0.00,0.79,0.38
0,0.86,3.49,0.00,0.79,0.38
0,0.92,3.56,0.00,0.79,0.38
0,0.86,3.56,0.00,0.79,0.38
0,0.86,3.56,0.00,0.79,0.38
0,0.92,3.29,0.00,0.86,0.38
0,0.92,3.35,0.00,0.79,0.38
0,0.92,3.49,0.00,0.79,0.38
0,0.86,3.62,0.00,0.79,0.38
0,0.79,3.62,0.00,0.86,0.38
0,0.79,3.56,0.00,0.79,0.38
0,0.86,3.56,0.00,0.86,0.38
0,0.72,3.49,0.00,0.79,0.25
0,0.86,3.62,0.00,0.79,0.32
0,0.86,3.56,0.00,0.72,0.32
0,0.86,3.56,0.00,0.86,0.38
0,0.79,3.49,0.00,0.72,0.52
0,0.92,3.49,0.00,0.79,0.45
0,0.86,3.62,0.00,0.79,0.32
0,0.86,3.49,0.00,0.86,0.38
0,0.86,3.35,0.00,0.79,0.38
0,0.86,3.56,0.00,0.72,0.45
0,0.79,3.56,0.00,0.72,0.38
0,0.79,3.56,0.00,0.72,0.38
0,0.72,3.49,0.00,0.79,0.38
0,0.79,3.49,0.00,0.79,0.38
0,0.79,3.35,0.00,0.79,0.38
0,0.79,3.35,0.00,0.79,0.38
0,0.79,3.29,0.00,0.86,0.25
0,0.79,3.42,0.00,0.86,0.59
0,0.79,3.49,0.00,0.86,0.38
0,0.79,3.49,0.00,0.86,0.32
0,0.79,3.42,0.00,0.79,0.45
0,0.86,3.42,0.00,0.79,0.32
0,0.79,3.49,0.00,0.79,0.45
0,0.79,3.42,0.00,0.72,0.38
0,0.65,3.42,0.00,0.86,0.32
0,0.79,3.42,0.00,0.86,0.38
0,0.72,3.35,0.00,0.72,0.18
0,0.72,3.29,0.00,0.79,0.45
0,0.79,2.48,0.00,0.65,0.52
0,0.72,2.14,0.00,0.92,0.65
0,0.99,2.14,0.00,0.99,0.72
0,0.86,2.27,0.00,1.06,0.65
0,1.06,2.61,0.00,0.79,0.52
0,0.99,2.54,0.00,0.38,0.38
0,0.99,2.54,0.00,0.65,0.25
0,0.99,2.75,0.00,0.65,0.25
0,1.06,2.48,0.00,0.86,0.11
0,0.99,2.48,0.00,0.79,0.25
0,1.06,2.48,0.00,0.65,0.11
0,1.13,2.54,0.00,0.59,0.25
0,1.13,2.41,0.00,0.65,0.72
0,1.06,2.61,0.00,0.79,0.72
0,1.13,2.48,0.00,0.99,0.65
0,1.26,2.41,0.00,0.72,0.38
0,0.99,2.21,0.00,0.65,0.18
0,0.86,2.14,0.00,0.59,0.45
0,0.92,2.21,0.00,0.79,0.59
0,0.86,2.27,0.00,0.86,0.52
0,0.92,2.21,0.00,0.99,0.59
0,0.92,2.14,0.00,0.92,0.59
0,0.92,2.07,0.00,0.92,0.65
0,0.86,2.14,0.00,0.86,0.79
0,0.92,2.14,0.00,0.72,0.59
0,0.92,2.14,0.00,0.72,0.79
0,0.92,2.21,0.00,0.79,0.72
0,1.06,2.14,0.00,0.72,0.72
0,0.86,2.14,0.00,0.72,0.72
0,0.86,2.07,0.00,0.79,0.79
0,0.92,2.07,0.00,0.79,0.86
0,0.86,2.07,0.00,0.86,0.72
0,0.86,2.07,0.00,0.72,0.65
0,0.86,2.07,0.00,0.72,0.52
0,0.86,2.27,0.00,0.72,0.72
0,0.79,2.14,0.00,0.59,0.65
0,0.86,2.07,0.00,0.45,0.79
0,0.86,2.21,0.00,0.59,0.79
0,0.79,2.07,0.00,0.25,0.72
0,0.86,2.07,0.00,0.32,0.72
0,0.86,2.07,0.00,0.38,0.65
0,0.86,2.07,0.00,0.52,0.72
