Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,.0.92,1.19,0.00,2.14,0.92
0,0.99,1.26,0.00,2.21,0.92
0,0.99,1.26,0.00,2.14,0.92
0,0.99,1.19,0.00,2.14,0.99
0,1.13,1.19,0.00,2.14,0.92
0,1.06,1.19,0.00,2.14,0.92
0,0.99,1.26,0.00,2.14,0.99
0,0.99,1.26,0.00,2.21,0.92
0,1.06,1.26,0.00,2.14,0.92
0,1.06,1.13,0.00,2.07,0.92
0,0.99,1.26,0.00,2.14,0.92
0,1.06,1.33,0.00,2.21,0.86
0,1.06,1.26,0.00,2.14,0.92
0,1.06,1.26,0.00,2.14,0.92
0,1.06,1.46,0.00,2.21,0.92
0,1.06,1.40,0.00,2.14,0.92
0,1.06,1.33,0.00,2.14,0.92
0,1.06,1.33,0.00,2.27,0.99
0,1.19,1.19,0.00,2.14,0.92
0,1.06,1.26,0.00,2.14,0.92
0,1.13,1.46,0.00,2.14,0.92
0,1.13,1.33,0.00,2.07,0.92
0,1.06,1.46,0.00,2.14,0.92
0,1.13,1.46,0.00,2.14,0.86
0,0.99,1.40,0.00,2.14,0.92
0,1.06,1.46,0.00,2.07,0.92
0,1.06,1.46,0.00,2.14,0.86
0,1.06,1.53,0.00,2.07,0.92
0,0.92,1.40,0.00,2.14,0.99
0,1.06,1.46,0.00,2.07,1.06
0,0.92,1.53,0.00,2.14,0.86
0,1.06,1.33,0.00,2.14,0.92
0,1.06,1.40,0.00,2.21,0.92
0,0.99,1.46,0.00,2.14,0.86
0,0.99,1.46,0.00,2.14,0.79
0,0.99,1.40,0.00,2.07,0.92
0,1.06,1.46,0.00,2.00,0.86
0,1.06,1.46,0.00,2.14,0.92
0,1.06,1.60,0.00,2.14,0.86
0,0.79,1.46,0.00,2.14,0.92
0,0.99,1.67,0.00,2.27,0.92
0,0.99,1.46,0.00,2.14,0.86
0,0.92,1.40,0.00,2.14,0.92
0,0.99,1.46,0.00,2.14,0.92
0,0.99,1.40,0.00,2.14,0.92
0,0.99,1.46,0.00,2.14,0.86
0,0.99,1.40,0.00,2.14,0.92
0,0.99,1.46,0.00,2.14,0.92
0,0.99,1.40,0.00,2.14,0.86
0,0.99,1.33,0.00,2.14,0.79
0,1.06,1.40,0.00,2.07,0.92
0,0.99,1.40,0.00,2.14,0.92
0,0.99,1.40,0.00,2.14,0.92
0,0.99,1.33,0.00,2.07,0.92
0,1.13,1.33,0.00,2.07,0.92
0,0.92,1.40,0.00,2.14,0.92
0,0.99,1.33,0.00,2.07,0.92
0,0.99,1.40,0.00,2.07,0.92
0,0.92,1.40,0.00,2.14,0.92
0,0.99,1.40,0.00,2.07,0.92
