Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.92,1.73,0,1.26,1.26
0,0.99,1.8,0,1.26,1.26
0,0.99,1.73,0,1.26,1.26
0,0.92,1.87,0,1.26,1.26
0,0.99,1.8,0,1.33,1.26
0,0.92,1.8,0,1.26,1.26
0,0.92,1.8,0,1.19,1.19
0,1.06,1.73,0,1.33,1.26
0,0.99,1.8,0,1.26,1.26
0,0.86,1.8,0,1.26,1.26
0,0.92,1.87,0,1.26,1.26
0,0.99,1.8,0,1.33,1.19
0,0.86,1.87,0,1.26,1.19
0,0.99,1.8,0,1.33,1.13
0,0.92,1.94,0,1.26,1.26
0,0.92,1.67,0,1.26,1.26
0,0.79,1.8,0,1.26,1.13
0,1.06,1.8,0,1.4,1.19
0,0.92,1.8,0,1.26,1.19
0,0.92,1.73,0,1.33,1.19
0,0.92,1.73,0,1.26,1.26
0,0.99,1.8,0,1.19,1.33
0,0.92,1.8,0,1.33,1.13
0,0.99,1.8,0,1.4,1.26
0,0.92,1.6,0,1.26,1.19
0,0.92,1.73,0,1.26,1.19
0,0.92,1.8,0,1.26,1.26
0,0.92,1.8,0,1.26,1.26
0,0.86,1.8,0,1.33,1.26
0,0.99,1.8,0,1.26,1.26
0,0.92,1.73,0,1.26,1.19
0,0.92,1.73,0,1.33,1.19
0,0.99,1.73,0,1.26,1.19
0,0.99,1.73,0,1.19,1.13
0,0.92,1.87,0,1.4,1.19
0,0.86,1.8,0,1.4,1.19
0,0.92,1.94,0,1.33,1.19
0,0.92,1.87,0,1.33,1.13
0,0.86,1.8,0,1.33,1.19
0,0.72,1.8,0,1.33,1.26
0,0.72,1.87,0,1.4,1.26
0,0.65,1.87,0,1.4,1.26
0,0.72,1.87,0,1.4,1.33
0,0.65,1.87,0,1.33,1.26
0,0.65,1.87,0,1.4,1.26
0,0.72,1.8,0,1.4,1.26
0,0.72,2,0,1.4,1.4
0,0.79,1.8,0,1.46,1.26
0,0.72,1.87,0,1.46,1.19
0,0.72,1.87,0,1.46,1.26
0,0.72,1.67,0,1.53,1.19
0,0.79,1.6,0,1.53,1.26
0,0.79,1.6,0,1.53,1.4
0,0.86,1.6,0,1.73,1.26
0,0.99,1.67,0,1.67,1.26
0,0.99,1.67,0,1.6,1.26
0,0.99,1.6,0,1.46,1.19
0,0.99,1.6,0,1.53,1.26
0,0.92,1.6,0,1.53,1.4
0,0.99,1.53,0,1.53,1.26
0,0.99,1.53,0,1.53,1.26
0,0.92,1.6,0,1.46,1.26
0,0.92,1.53,0,1.46,1.26
0,1.06,1.53,0,1.53,1.26
0,0.92,1.67,0,1.46,1.26
0,0.86,1.6,0,1.6,1.26
0,0.72,1.73,0,1.4,1.13
0,0.38,3.62,0,0.99,1.13
0,0.59,5.24,0,0.79,1.6
0,1.26,5.99,0,1.33,1.73
0,1.4,6.66,0,1.19,1.8
0,1.46,6.73,0,1.13,1.94
0,1.26,6.93,0,1.13,1.73
0,1.19,6.73,0,1.73,2
0,1.13,6.86,0,1.67,2
0,1.26,6.66,0,1.53,2
0,1.46,6.66,0,1.33,2.21
0,1.4,6.86,0,1.46,2.07
0,1.6,6.79,0,1.6,2.07
0,1.46,6.73,0,1.6,2.07
0,1.53,6.39,0,1.46,2.07
0,1.53,6.19,0,1.6,2.07
0,1.6,6.05,0,1.67,2.21
0,1.53,6.39,0,1.6,2.07
0,1.53,6.39,0,1.73,2.07
0,1.53,6.46,0,1.6,2.07
0,1.53,6.46,0,1.6,2.07
0,1.67,6.66,0,1.6,2.07
0,1.6,6.86,0,1.67,2.07
0,1.6,6.93,0,1.67,2.07
0,1.67,6.93,0,1.67,2.07
0,1.67,6.93,0,1.67,2.21
0,1.6,6.86,0,1.67,2.14
0,1.6,6.73,0,1.4,2
0,1.6,6.79,0,1.4,2
0,1.53,6.73,0,1.46,2.07
0,1.6,6.73,0,1.4,2.07
0,1.46,6.39,0,1.4,2.07
0,1.53,6.39,0,1.33,2.07
0,1.6,6.39,0,1.46,2.07
0,1.53,6.32,0,1.53,2.07
0,1.53,6.19,0,1.53,2.07
0,1.53,6.25,0,1.53,2.07
0,1.6,6.32,0,1.53,2
0,1.46,6.25,0,1.4,2.21
0,1.53,6.46,0,1.46,2.07
0,1.53,6.59,0,1.46,2.14
0,1.53,6.59,0,1.46,2.07
0,1.53,6.52,0,1.46,2.07
0,1.53,6.59,0,1.46,2.07
0,1.6,6.59,0,1.53,2.07
0,1.6,6.59,0,1.6,2.14
0,1.67,6.52,0,1.6,2
0,1.6,6.52,0,1.6,2.14
0,1.6,6.59,0,1.6,2.14
0,1.6,6.46,0,1.67,2.14
0,1.8,6.52,0,1.67,2.14
0,1.73,6.52,0,1.73,2.14
0,1.67,6.46,0,1.73,2.07
0,1.67,6.46,0,1.67,2.07
0,1.67,6.46,0,1.67,2.07
0,1.73,6.59,0,1.73,2.14
0,1.73,6.52,0,1.6,2.07
0,1.67,6.59,0,1.67,2.07
0,1.67,6.59,0,1.6,2.07
0,1.6,6.52,0,1.73,2.07
0,1.67,6.52,0,1.73,2.07
0,1.73,6.73,0,1.6,2.14
0,1.6,6.73,0,1.8,2.07
0,1.6,6.52,0,1.6,2.07
0,1.67,6.66,0,1.6,2
0,1.67,6.59,0,1.6,2.07
0,1.73,6.59,0,1.53,2.14
0,1.73,6.59,0,1.46,2.14
0,1.73,6.52,0,1.53,2.14
0,1.67,6.59,0,1.53,2.14
0,1.6,6.79,0,1.6,2.14
0,1.6,6.86,0,1.53,2.14
0,1.67,6.86,0,1.6,2.14
0,1.6,6.86,0,1.53,2.07
0,1.67,6.86,0,1.67,2.14
0,1.67,6.86,0,1.46,2.14
0,1.73,6.93,0,1.53,2.14
0,1.6,7.06,0,1.46,2.14
0,1.67,7.06,0,1.46,2.14
0,1.67,7.06,0,1.4,2.14
0,1.53,7.06,0,1.4,2.14
0,1.6,7.13,0,1.46,2.14
0,1.6,7.13,0,1.4,2
0,1.6,7.27,0,1.46,2.14
0,1.6,7.06,0,1.46,2.14
0,1.67,7.13,0,1.46,2.07
0,1.4,6.25,0,1.19,1.8
0,1.46,5.45,0,0.52,1.46
0,0.99,4.77,0,0.59,1.33
0,1.13,4.1,0,0.79,1.26
0,0.86,2.48,0,1.19,1.73
0,1.19,1.53,0,0.99,2.14
0,1.13,2.41,0,1.13,2.07
0,1.06,2.07,0,1.19,2
0,1.13,1.19,0,1.26,2.14
0,1.06,2.07,0,1.4,2.14
0,0.99,2,0,1.4,2.07
0,0.99,2,0,1.67,2.07
0,0.92,2,0,1.4,2.07
0,0.92,2,0,1.67,2
0,0.92,2.07,0,1.6,2.07
0,0.92,2.07,0,1.6,2.21
0,0.92,2.07,0,1.53,2
0,0.92,2.14,0,1.53,2.21
0,0.92,2.14,0,1.53,2.14
0,0.92,2.21,0,1.53,2.14
0,0.86,2.34,0,1.53,2.14
0,0.92,2.27,0,1.6,2.14
0,0.99,2.27,0,1.6,2.14
0,0.86,2.27,0,1.6,2.07
0,0.92,2.27,0,1.6,2.14
0,0.92,2.27,0,1.67,2.07
0,0.86,2,0,1.6,2.07
0,0.86,2,0,1.67,2
0,0.79,2.07,0,1.6,2.07
0,0.79,2,0,1.67,2
0,0.65,1.87,0,1.73,1.87
0,0.92,2,0,1.73,2
0,0.72,2,0,1.67,2
0,0.72,2,0,1.67,2
0,0.86,1.94,0,1.73,2
0,0.72,1.94,0,1.67,2.07
0,0.86,1.94,0,1.73,1.94
0,0.59,1.94,0,1.73,2
0,0.65,2.21,0,1.73,1.94
0,0.59,2.07,0,1.8,2
0,0.65,2.07,0,1.73,2.07
0,0.79,2.07,0,1.73,1.94
