Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.99,4.77,0,1.53,2.07
0,0.86,4.64,0,1.53,2
0,0.92,4.77,0,1.53,2.07
0,0.92,4.57,0,1.6,2.07
0,0.92,4.84,0,1.46,2.07
0,0.92,4.77,0,1.53,2.07
0,0.92,4.91,0,1.53,2.07
0,0.92,4.84,0,1.46,1.94
0,0.86,4.91,0,1.53,2.07
0,0.92,4.84,0,1.53,2.07
0,0.99,4.77,0,1.53,2.14
0,0.99,4.84,0,1.53,2.14
0,0.99,4.77,0,1.4,2.21
0,0.99,4.91,0,1.46,2.14
0,0.92,5.04,0,1.53,2.14
0,1.06,5.04,0,1.53,2.07
0,1.13,4.97,0,1.46,2
0,0.99,4.97,0,1.46,2.07
0,0.92,5.04,0,1.4,2.07
0,0.92,5.04,0,1.46,2.07
0,0.86,4.91,0,1.4,2.07
0,0.92,4.84,0,1.46,2.07
0,0.86,4.64,0,1.46,2.07
0,0.86,4.91,0,1.46,2.07
0,0.79,4.91,0,1.46,2.07
0,0.92,4.84,0,1.46,2.07
0,0.86,4.91,0,1.46,2.14
0,0.92,5.11,0,1.46,2.27
0,0.92,5.04,0,1.6,2.14
0,0.86,5.04,0,1.46,2
0,0.99,5.11,0,1.46,2.14
0,1.06,5.04,0,1.4,2.14
0,0.92,5.04,0,1.46,1.94
0,0.92,4.97,0,1.33,2.07
0,0.99,4.7,0,1.19,1.94
0,1.26,3.83,0,1.13,1.33
0,1.06,2.75,0,1.46,1.33
0,0.72,2.34,0,1.19,1.67
0,0.99,1.46,0,1.19,1.46
0,1.19,1.73,0,0.92,1.26
0,0.92,2,0,1.33,1.4
0,0.86,2.34,0,1.4,1.4
0,1.13,2.14,0,1.6,1.33
0,0.99,2.41,0,1.53,1.53
0,1.06,2.27,0,1.73,1.6
0,1.26,2.34,0,1.87,1.53
0,0.99,2.14,0,1.87,1.73
0,0.99,2.34,0,1.8,1.6
0,0.99,2.27,0,1.87,1.73
0,0.86,2.54,0,1.8,1.8
0,1.06,2.48,0,1.87,1.73
0,1.06,2.61,0,1.87,1.73
0,0.79,2.61,0,1.73,1.73
0,0.52,1.6,0,1.6,1.67
0,0.92,2.21,0,1.73,1.46
0,0.59,1.6,0,1.73,1.8
0,0.59,1.13,0,1.67,1.6
0,0.86,1.19,0,1.8,1.6
0,0.86,1.33,0,1.8,1.6
0,0.92,1.19,0,1.8,1.53
0,0.99,1.26,0,1.8,1.6
0,0.99,1.26,0,1.8,1.67
0,1.06,1.26,0,1.8,1.6
0,1.06,1.26,0,1.87,1.67
0,0.99,1.19,0,1.8,1.6
0,1.13,1.13,0,1.8,1.6
0,1.13,1.13,0,1.8,1.53
0,1.19,1.26,0,1.87,1.6
0,1.13,1.19,0,1.06,1.6
0,0.99,1.13,0,0.92,1.6
0,0.79,1.33,0,0.99,1.6
0,0.72,1.33,0,1.13,1.6
0,0.65,1.46,0,1.13,1.6
0,0.65,1.4,0,1.19,1.6
0,0.72,1.46,0,1.19,1.6
0,0.65,1.46,0,1.13,1.67
0,0.65,1.53,0,1.13,1.6
0,0.65,1.4,0,1.19,1.6
0,0.59,1.33,0,1.26,1.6
0,1.13,1.26,0,1.13,1.8
0,0.59,1.6,0,0.86,1.8
0,0.45,1.46,0,1.19,1.87
0,0.52,1.73,0,1.46,2.14
0,0.72,1.8,0,1.26,2.07
0,0.72,1.6,0,0.45,2.07
0,0.86,1.6,0,0.92,2.14
0,0.86,1.26,0,1.19,2.07
0,0.72,1.26,0,1.19,1.73
0,0.86,1.8,0,1.06,1.46
0,0.79,1.13,0,1.19,1.8
0,0.11,0.99,0,1.33,1.67
