Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.45,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.40
0,0.45,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.14,1.26
0,0.52,3.08,0.00,2.07,1.19
0,0.45,3.02,0.00,2.07,1.19
0,0.52,3.15,0.00,2.07,1.13
0,0.52,3.02,0.00,2.07,1.06
0,0.52,3.15,0.00,1.94,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.59,3.08,0.00,2.00,1.26
0,0.52,3.22,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.19
0,0.45,3.02,0.00,2.07,1.19
0,0.45,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.65,3.08,0.00,2.07,1.40
0,0.52,2.95,0.00,2.07,1.26
0,0.52,3.08,0.00,2.21,1.19
0,0.52,3.08,0.00,2.00,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.21,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.14,1.26
0,0.52,3.15,0.00,2.07,1.26
0,0.52,2.95,0.00,2.07,1.26
0,0.45,3.15,0.00,2.00,1.26
0,0.38,3.15,0.00,2.07,1.26
0,0.52,3.02,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.40
0,0.59,3.02,0.00,2.07,1.26
0,0.65,3.08,0.00,2.07,1.19
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.15,0.00,1.94,1.19
0,0.52,3.08,0.00,2.07,1.26
0,0.45,3.02,0.00,2.14,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.65,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.15,0.00,2.14,1.26
0,0.52,3.15,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.02,0.00,2.07,1.26
0,0.52,3.02,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.65,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.00,1.26
0,0.52,3.08,0.00,2.07,1.13
0,0.59,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.00,1.19
0,0.45,3.15,0.00,2.07,1.19
0,0.52,3.08,0.00,2.14,1.26
0,0.52,3.15,0.00,2.07,1.26
0,0.52,3.08,0.00,2.14,1.26
0,0.59,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.14,1.19
0,0.52,3.08,0.00,2.14,1.19
0,0.45,3.08,0.00,2.07,1.19
0,0.52,3.08,0.00,2.07,1.19
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.02,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.19
0,0.45,3.08,0.00,2.00,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.21,1.33
0,0.52,3.08,0.00,2.07,1.13
0,0.38,3.08,0.00,2.07,1.26
0,0.52,3.08,0.00,2.07,1.26
0,0.52,3.02,0.00,2.14,1.26
0,0.52,3.08,0.00,2.00,1.26
0,0.52,3.02,0.00,2.14,1.26
0,0.38,3.02,0.00,2.07,1.26
0,0.52,3.02,0.00,2.07,1.26
0,0.52,3.08,0.00,2.21,1.26
0,0.52,3.08,0.00,2.07,1.19
0,0.72,3.02,0.00,1.94,1.13
0,0.52,3.08,0.00,2.07,1.19
0,0.45,2.95,0.00,2.07,1.26
0,0.59,2.95,0.00,2.07,1.26
0,0.52,3.02,0.00,2.00,1.26
0,0.59,3.02,0.00,2.00,1.19
0,0.59,3.02,0.00,1.94,1.06
0,0.52,3.02,0.00,2.00,1.26
0,0.59,3.08,0.00,2.07,1.26
0,0.65,3.08,0.00,2.07,1.33
0,0.59,3.08,0.00,2.00,1.26
0,0.65,3.35,0.00,2.07,1.26
0,0.86,3.96,0.00,2.07,1.19
0,0.52,4.37,0.00,2.21,1.13
0,0.38,4.10,0.00,2.21,1.26
0,0.38,4.37,0.00,2.27,1.26
0,0.59,4.03,0.00,2.21,1.19
0,0.65,4.16,0.00,2.14,1.33
0,0.59,4.16,0.00,2.14,1.13
0,0.52,4.23,0.00,2.07,1.33
0,0.59,4.16,0.00,2.21,1.26
0,0.59,4.16,0.00,2.07,1.19
0,0.59,3.89,0.00,2.14,1.26
0,0.59,4.10,0.00,2.07,1.19
0,0.59,4.03,0.00,2.14,1.26
0,0.59,4.10,0.00,2.14,1.26
0,0.65,4.10,0.00,2.14,1.26
0,0.72,4.16,0.00,2.14,1.26
0,0.59,3.96,0.00,2.14,1.26
0,0.59,4.16,0.00,2.14,1.26
0,0.59,4.16,0.00,2.21,1.26
0,0.59,4.23,0.00,2.07,1.13
0,0.59,4.03,0.00,2.07,1.33
0,0.59,4.16,0.00,2.14,1.13
0,0.72,4.16,0.00,2.07,1.26
0,0.72,4.23,0.00,2.14,1.26
0,0.59,4.16,0.00,2.14,1.19
0,0.59,4.10,0.00,2.14,1.40
0,0.65,4.16,0.00,2.07,1.26
0,0.59,4.10,0.00,2.07,1.26
0,0.65,4.03,0.00,2.21,1.26
0,0.65,4.10,0.00,2.21,1.26
0,0.65,4.10,0.00,2.14,1.26
0,0.65,4.23,0.00,2.14,1.26
0,0.65,4.10,0.00,2.14,1.26
0,0.72,4.10,0.00,2.14,1.26
0,0.65,4.16,0.00,2.14,1.19
0,0.65,4.16,0.00,2.27,1.19
0,0.65,4.16,0.00,2.21,1.26
0,0.65,4.23,0.00,2.34,1.26
0,0.65,4.23,0.00,2.14,1.26
0,0.65,4.23,0.00,2.21,1.40
0,0.72,4.23,0.00,2.14,1.13
0,0.65,4.30,0.00,2.21,1.26
0,0.72,4.30,0.00,2.21,1.26
0,0.72,4.30,0.00,2.21,1.26
0,0.79,4.30,0.00,2.21,1.26
0,0.72,4.30,0.00,2.21,1.26
0,0.79,4.30,0.00,2.21,1.19
0,0.72,4.37,0.00,2.14,1.26
0,0.79,4.37,0.00,2.21,1.26
0,0.79,4.43,0.00,2.14,1.26
0,0.79,4.43,0.00,2.14,1.19
0,0.65,4.30,0.00,2.21,1.26
0,0.79,4.30,0.00,2.21,1.26
0,0.92,4.43,0.00,2.14,1.26
0,0.72,4.37,0.00,2.14,1.26
0,0.79,4.37,0.00,2.14,1.26
0,0.86,4.30,0.00,2.14,1.26
0,0.79,4.23,0.00,2.14,1.26
0,0.79,4.30,0.00,2.14,1.19
0,0.86,4.30,0.00,2.14,1.26
0,0.72,4.57,0.00,2.21,1.26
0,0.72,4.57,0.00,2.21,1.26
0,0.79,4.50,0.00,2.27,1.26
0,0.79,4.43,0.00,2.21,1.26
0,0.79,4.43,0.00,2.21,1.33
0,0.99,4.43,0.00,2.21,1.19
0,0.92,4.37,0.00,2.21,1.19
0,0.72,4.30,0.00,2.21,1.26
0,0.72,4.37,0.00,2.21,1.26
0,0.79,4.37,0.00,2.21,1.26
0,0.79,4.37,0.00,2.21,1.13
0,0.79,4.30,0.00,2.21,1.26
0,0.86,4.30,0.00,2.34,1.13
0,0.72,4.16,0.00,2.21,1.26
0,0.72,4.30,0.00,2.21,1.26
0,0.86,4.16,0.00,2.21,1.19
0,0.86,4.43,0.00,2.21,1.19
0,0.79,4.37,0.00,2.14,1.19
0,0.86,4.30,0.00,2.14,1.26
0,0.86,4.37,0.00,2.21,1.26
0,0.86,4.37,0.00,2.14,1.26
0,0.86,4.43,0.00,2.14,1.26
0,0.86,4.30,0.00,2.21,1.19
0,0.92,4.37,0.00,2.21,1.19
0,0.86,4.37,0.00,2.21,1.26
0,0.79,4.37,0.00,2.14,1.26
0,0.86,4.37,0.00,2.07,1.33
0,0.65,4.43,0.00,2.21,1.26
0,0.86,4.30,0.00,2.14,1.19
0,0.86,4.30,0.00,2.14,1.26
0,0.86,4.37,0.00,2.21,1.06
0,0.86,4.30,0.00,2.21,1.26
0,0.86,4.30,0.00,2.21,1.19
0,0.79,4.30,0.00,2.21,1.26
0,0.86,4.30,0.00,2.14,1.13
0,0.86,4.37,0.00,2.07,1.33
0,0.86,4.30,0.00,2.21,1.26
0,0.79,4.30,0.00,2.14,1.26
0,0.79,4.30,0.00,2.21,1.26
0,0.52,3.89,0.00,2.14,1.26
0,0.65,3.49,0.00,2.14,1.26
0,0.52,3.35,0.00,2.07,1.26
0,0.65,2.75,0.00,2.00,1.46
0,0.65,2.81,0.00,2.00,1.53
0,0.86,2.75,0.00,1.94,1.60
0,0.86,2.88,0.00,1.94,1.46
0,0.92,3.02,0.00,1.94,1.67
0,0.92,2.88,0.00,2.00,1.60
0,0.79,2.81,0.00,2.00,1.67
0,0.92,2.88,0.00,2.00,1.67
0,0.92,2.88,0.00,2.00,1.60
0,0.86,2.88,0.00,2.07,1.67
0,0.99,2.95,0.00,2.07,1.67
0,0.92,2.88,0.00,2.00,1.60
0,0.99,2.88,0.00,2.07,1.67
0,0.99,2.88,0.00,2.07,1.67
0,1.06,2.88,0.00,2.07,1.80
0,1.13,2.95,0.00,2.07,1.67
0,1.06,2.95,0.00,2.14,1.60
0,1.13,3.08,0.00,2.14,1.60
0,1.06,2.88,0.00,2.07,1.60
0,0.99,2.81,0.00,2.21,1.60
0,0.99,2.81,0.00,1.94,1.53
0,0.99,2.75,0.00,1.94,1.53
0,1.06,2.75,0.00,2.00,1.60
0,0.86,2.75,0.00,2.00,1.53
0,0.86,2.81,0.00,2.00,1.53
0,0.72,2.81,0.00,2.00,1.53
0,0.72,3.08,0.00,2.07,1.46
0,0.59,3.08,0.00,2.00,1.53
0,0.52,3.02,0.00,2.07,1.46
0,0.52,3.08,0.00,2.00,1.60
0,0.59,3.08,0.00,2.00,1.53
0,0.38,3.08,0.00,2.00,1.60
0,0.52,3.08,0.00,2.00,1.53
0,0.59,2.95,0.00,2.00,1.53
0,0.59,2.95,0.00,2.00,1.60
0,0.59,2.95,0.00,2.00,1.67
0,0.52,2.95,0.00,2.07,1.53
0,0.59,2.95,0.00,2.00,1.40
0,0.52,2.88,0.00,2.14,1.53
0,0.59,2.95,0.00,1.94,1.53
0,0.59,2.95,0.00,2.00,1.53
