Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,1.06,2.27,0,2.34,1.13
0,1.06,2.27,0,2.34,1.13
0,1.19,2.21,0,2.27,1.06
0,1.13,2.21,0,2.34,1.13
0,1.06,2.21,0,2.34,1.13
0,0.99,2.27,0,2.34,1.13
0,1.06,2.27,0,2.34,1.06
0,1.13,2.41,0,2.27,1.06
0,1.06,2.27,0,2.27,1.13
0,1.06,2.27,0,2.27,1.13
0,1.13,2.27,0,2.34,1.06
0,1.06,2.21,0,2.34,1.06
0,1.06,2.21,0,2.34,1.13
0,1.06,2.14,0,2.34,1.06
0,1.13,2.21,0,2.34,1.13
0,1.06,2.21,0,2.34,1.13
0,1.06,2.21,0,2.34,1.26
0,1.19,2.27,0,2.27,1.06
0,1.06,2.27,0,2.21,1.13
0,1.13,2.21,0,2.34,1.06
0,1.19,2.21,0,2.34,0.99
0,1.19,2.27,0,2.34,1.13
0,1.06,2.27,0,2.34,1.26
0,1.13,2.27,0,2.41,1.13
0,1.13,2.27,0,2.27,1.13
0,1.13,2.27,0,2.27,1.19
0,1.13,2.21,0,2.21,1.13
0,1.19,2.21,0,2.27,1.13
0,0.99,2.21,0,2.27,1.13
0,1.19,2.21,0,2.27,1.13
0,1.19,2.21,0,2.21,1.13
0,1.13,2.27,0,2.34,1.13
0,1.13,2.27,0,2.34,1.06
0,1.13,2.21,0,2.27,1.13
0,1.06,2.21,0,2.27,1.13
0,1.13,2.27,0,2.34,1.13
0,1.06,2.21,0,2.27,1.13
0,1.13,2.21,0,2.27,1.19
0,1.13,2.21,0,2.34,1.13
0,1.13,2.21,0,2.21,1.13
0,1.13,2.21,0,2.27,1.19
0,1.06,2.21,0,2.27,1.13
0,1.19,2.14,0,2.27,1.13
0,1.06,2.21,0,2.34,1.13
0,0.99,2.21,0,2.27,1.13
0,1.06,2.27,0,2.14,1.13
0,1.06,2.14,0,2.14,1.13
0,1.13,2.07,0,2.14,1.13
0,1.19,2.21,0,2.14,1.13
0,1.26,2.21,0,2,1.13
0,1.13,2.21,0,2.27,1.19
0,1.26,2.27,0,2.07,1.13
0,1.19,2.27,0,2.14,1.13
0,1.19,2.21,0,2.21,1.13
0,0.72,1.33,0,2.21,0.92
0,0.38,3.02,0,1.53,0.52
0,0.38,4.84,0,1.87,0.79
0,0.59,5.92,0,2.27,0.79
0,1.26,6.66,0,2.27,1.46
0,1.13,8.14,0,2.68,1.46
0,1.26,8.95,0,2.81,2.27
0,1.26,9.36,0,2.27,2.07
0,1.4,8.89,0,2.95,2.48
0,1.67,8.89,0,2.61,2.68
0,1.53,8.62,0,2.61,2.48
0,1.6,8.95,0,2.75,2.48
0,1.53,8.95,0,2.68,2.54
0,1.53,9.02,0,2.48,2.54
0,1.46,8.95,0,2.54,2.48
0,1.46,8.82,0,2.48,2.61
0,1.6,8.95,0,2.61,2.48
0,1.4,8.75,0,2.54,2.54
0,1.6,9.02,0,2.54,2.48
0,1.53,8.68,0,2.61,2.61
0,1.6,8.62,0,2.75,2.54
0,1.6,8.68,0,2.75,2.54
0,1.53,8.62,0,2.81,2.54
0,1.67,8.68,0,2.75,2.48
0,1.67,8.62,0,2.88,2.48
0,1.73,8.55,0,2.75,2.54
0,1.67,8.75,0,2.81,2.54
0,1.67,8.82,0,2.75,2.54
0,1.53,8.62,0,2.88,2.54
0,1.73,8.62,0,2.88,2.61
0,1.73,8.89,0,2.88,2.54
0,1.67,8.62,0,3.02,2.54
0,1.8,8.95,0,2.88,2.61
0,1.8,8.89,0,3.02,2.54
0,1.73,8.89,0,2.88,2.54
0,1.8,8.95,0,2.88,2.61
0,1.8,8.68,0,2.88,2.54
0,1.8,8.82,0,2.81,2.61
0,1.73,8.89,0,2.68,2.61
0,1.73,8.89,0,2.54,2.61
0,1.73,8.82,0,2.75,2.61
0,1.73,9.22,0,2.61,2.68
0,1.73,9.02,0,2.75,2.61
0,1.73,9.02,0,2.68,2.48
0,1.8,9.02,0,2.68,2.61
0,1.87,9.02,0,2.68,2.61
0,1.73,9.22,0,2.75,2.61
0,1.8,9.22,0,2.81,2.54
0,1.8,9.09,0,2.75,2.61
0,1.87,9.02,0,2.81,2.54
0,1.87,8.89,0,2.81,2.61
0,1.8,8.82,0,2.81,2.61
0,1.73,8.95,0,2.88,2.61
0,1.94,8.89,0,2.95,2.68
0,1.73,9.02,0,2.95,2.61
0,1.73,8.75,0,2.88,2.61
0,1.8,9.02,0,2.88,2.61
0,1.87,8.95,0,2.81,2.54
0,1.87,8.95,0,2.95,2.61
0,1.67,9.02,0,2.75,2.41
0,1.73,9.02,0,2.81,2.54
0,1.73,8.89,0,2.81,2.48
0,1.67,8.95,0,2.88,2.54
0,1.73,8.82,0,2.75,2.48
0,1.73,8.89,0,2.81,2.61
0,1.73,8.95,0,2.75,2.54
0,1.67,8.89,0,2.81,2.61
0,1.53,8.82,0,2.88,2.61
0,1.6,8.89,0,2.81,2.54
0,1.46,8.82,0,2.75,2.61
0,1.53,8.82,0,2.75,2.61
0,1.6,8.75,0,2.54,2.61
0,1.53,8.89,0,2.68,2.54
0,1.33,9.02,0,2.54,2.41
0,1.46,8.41,0,2.61,2.61
0,1.46,8.95,0,2.68,2.48
0,1.46,8.68,0,2.61,2.61
0,1.46,8.75,0,2.68,2.61
0,1.53,8.55,0,2.68,2.68
0,1.6,8.68,0,2.75,2.61
0,1.6,8.68,0,2.75,2.81
0,1.6,8.75,0,2.75,2.48
0,1.67,8.75,0,2.95,2.61
0,1.67,8.82,0,2.75,2.61
0,1.67,8.75,0,2.81,2.54
0,1.6,8.82,0,2.75,2.61
0,1.67,8.82,0,2.75,2.48
0,1.6,8.75,0,2.88,2.68
0,1.73,8.48,0,2.81,2.68
0,1.8,8.95,0,2.75,2.75
0,1.8,10.3,0,2.81,2.68
0,1.46,10.37,0,3.49,2.68
0,1.53,10.51,0,3.02,2.61
0,1.46,10.37,0,3.22,2.68
0,1.26,10.03,0,3.02,2.61
0,1.6,8.55,0,2.81,2.48
0,1.4,7.74,0,2.54,2.54
0,1.6,7.13,0,2.34,2.21
0,1.46,6.25,0,1.46,1.46
0,0.99,4.64,0,1.19,1.19
0,1.13,3.96,0,1.73,1.46
0,0.86,2.88,0,1.73,1.06
0,0.52,3.02,0,1.67,0.59
0,0.65,2.61,0,1.53,1.26
0,0.72,3.42,0,1.73,1.13
0,0.72,3.49,0,1.73,0.86
0,0.72,3.42,0,1.53,1.06
0,0.52,2.68,0,1.67,0.92
0,0.72,2.61,0,1.53,0.72
0,0.72,2.68,0,1.8,0.79
0,0.99,2.34,0,1.73,0.86
0,0.72,2.21,0,1.67,0.72
0,0.79,1.87,0,1.87,0.65
0,0.65,2.68,0,1.4,0.65
0,0.59,2,0,1.4,0.72
0,0.52,2.54,0,1.46,0.79
0,0.52,1.87,0,0.86,0.86
0,0.52,1.73,0,1.4,0.86
0,0.59,1.73,0,1.53,0.86
0,0.65,1.67,0,1.53,0.79
0,0.59,2.07,0,1.6,0.79
0,0.65,2,0,1.4,0.72
0,0.65,1.87,0,1.6,0.86
0,0.45,2.07,0,1.46,0.86
0,0.52,2.07,0,1.67,0.86
0,0.79,2.21,0,1.73,0.86
0,0.72,1.6,0,1.53,0.92
0,0.86,2.21,0,1.87,0.86
0,0.72,2,0,1.73,0.86
0,0.72,2.07,0,1.67,0.86
0,0.45,1.8,0,1.73,0.79
0,0.72,2.34,0,1.67,0.86
0,0.72,2.21,0,1.67,0.92
0,0.65,1.73,0,1.8,0.92
0,0.59,1.94,0,1.8,0.92
0,0.52,2.07,0,1.87,0.99
0,0.99,2.07,0,1.87,0.92
0,0.92,2.14,0,1.94,0.92
0,0.79,2.34,0,2,0.86
0,0.86,1.94,0,1.8,0.99
0,0.86,1.87,0,1.87,0.99
0,0.59,1.8,0,1.87,0.92
0,0.52,1.87,0,1.87,0.92
0,0.72,1.6,0,1.8,0.99
0,0.79,2.14,0,1.87,1.06
0,0.79,1.87,0,1.87,0.92
0,0.45,1.73,0,1.87,0.92
0,0.65,1.46,0,1.94,0.92
0,0.59,1.53,0,1.87,0.92
0,0.65,1.87,0,1.8,0.86
0,0.32,1.73,0,1.87,0.92
0,0.32,1.67,0,1.87,0.92
