Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.25,2.21,0.00,0.99,0.92
0,0.38,2.21,0.00,0.99,0.92
0,0.38,2.14,0.00,0.99,0.92
0,0.38,2.14,0.00,0.99,0.99
0,0.38,2.21,0.00,0.99,0.92
0,0.38,2.21,0.00,1.06,0.92
0,0.38,2.21,0.00,0.99,0.92
0,0.38,2.14,0.00,0.99,0.92
0,0.32,2.14,0.00,1.06,0.92
0,0.52,2.21,0.00,0.99,0.92
0,0.38,2.14,0.00,0.99,0.92
0,0.32,2.21,0.00,0.92,0.92
0,0.32,2.14,0.00,0.99,0.92
0,0.38,2.34,0.00,0.99,0.86
0,0.38,2.21,0.00,0.99,0.99
0,0.32,2.21,0.00,1.06,0.86
0,0.38,2.21,0.00,0.92,0.86
0,0.32,2.21,0.00,0.99,0.86
0,0.32,2.21,0.00,0.99,0.86
0,0.38,2.21,0.00,0.99,0.86
0,0.38,2.21,0.00,0.99,0.86
0,0.38,2.21,0.00,0.99,0.86
0,0.38,2.07,0.00,1.06,0.86
0,0.38,2.14,0.00,0.99,0.92
0,0.38,2.21,0.00,1.06,0.86
0,0.38,2.14,0.00,1.06,0.86
0,0.32,2.21,0.00,0.99,0.79
0,0.32,2.14,0.00,1.06,0.92
0,0.38,2.21,0.00,0.99,0.92
0,0.38,2.21,0.00,0.99,0.92
0,0.38,2.21,0.00,0.99,0.79
0,0.38,2.00,0.00,1.13,0.86
0,0.38,2.21,0.00,0.99,0.86
0,0.38,2.21,0.00,1.06,0.92
0,0.38,2.21,0.00,0.92,0.86
0,0.38,2.21,0.00,0.99,0.86
0,0.38,2.21,0.00,0.92,0.86
0,0.38,2.14,0.00,0.99,0.92
0,0.45,2.21,0.00,0.99,0.86
0,0.32,2.21,0.00,0.99,0.86
0,0.38,2.21,0.00,1.06,0.86
0,0.38,2.21,0.00,0.99,0.86
0,0.38,2.21,0.00,0.99,0.79
0,0.38,2.21,0.00,1.06,0.86
0,0.38,2.27,0.00,1.06,0.86
0,0.38,2.14,0.00,0.99,0.86
0,0.38,2.14,0.00,0.92,0.86
0,0.38,2.21,0.00,1.06,0.86
0,0.38,2.07,0.00,0.99,0.86
0,0.38,2.00,0.00,0.99,0.86
0,0.52,2.07,0.00,1.13,0.86
0,0.38,2.00,0.00,0.99,0.86
0,0.32,2.14,0.00,0.99,0.86
0,0.38,2.14,0.00,0.99,0.86
0,0.18,2.27,0.00,0.99,0.92
0,0.52,2.41,0.00,0.99,0.72
0,0.59,2.75,0.00,0.99,0.72
0,0.65,2.48,0.00,1.13,0.45
0,0.92,2.68,0.00,1.06,0.72
0,0.72,2.61,0.00,1.19,0.79
0,0.79,2.75,0.00,1.26,0.86
0,0.72,3.02,0.00,1.26,0.86
0,0.72,3.08,0.00,1.26,0.79
0,0.65,3.62,0.00,1.33,0.86
0,0.65,3.62,0.00,1.26,0.92
0,0.72,3.56,0.00,1.19,0.79
0,0.72,3.69,0.00,1.26,0.92
0,0.72,3.56,0.00,1.33,0.92
0,0.65,3.62,0.00,1.26,0.86
0,0.65,3.69,0.00,1.33,0.86
0,0.72,3.83,0.00,1.26,0.79
0,0.72,3.69,0.00,1.33,0.86
0,0.72,3.76,0.00,1.19,0.79
0,0.72,3.56,0.00,1.26,0.79
0,0.79,3.49,0.00,1.13,0.79
0,0.72,3.83,0.00,1.26,0.79
0,0.72,3.83,0.00,1.33,0.86
0,0.65,3.89,0.00,1.19,0.79
0,0.65,3.62,0.00,1.13,0.72
0,0.72,3.08,0.00,0.99,1.06
0,0.72,2.88,0.00,0.99,0.86
0,0.65,2.88,0.00,1.06,0.86
0,0.59,2.88,0.00,1.13,0.92
0,0.72,2.88,0.00,1.13,0.92
0,0.59,2.88,0.00,1.06,0.86
0,0.52,2.68,0.00,0.99,0.86
0,0.65,2.81,0.00,0.99,0.86
0,0.65,2.75,0.00,1.06,0.99
0,0.59,2.88,0.00,1.06,0.86
0,0.59,2.75,0.00,0.99,0.79
0,0.65,2.81,0.00,1.06,0.72
0,0.65,2.81,0.00,0.99,0.86
0,0.65,2.61,0.00,1.06,0.86
0,0.65,2.75,0.00,1.06,0.86
0,0.65,2.75,0.00,1.06,0.86
0,0.65,2.75,0.00,1.13,0.72
0,0.65,2.88,0.00,1.13,0.79
0,0.65,2.81,0.00,1.13,0.86
0,0.59,2.88,0.00,1.13,0.86
0,0.65,2.81,0.00,1.06,0.86
0,0.52,3.02,0.00,1.13,0.86
0,0.52,3.02,0.00,1.06,0.86
0,0.59,3.02,0.00,1.13,0.86
0,0.59,3.08,0.00,1.06,0.79
0,0.65,3.02,0.00,1.06,0.86
0,0.52,3.02,0.00,0.99,0.79
0,0.45,3.02,0.00,1.06,0.86
0,0.59,3.15,0.00,0.99,0.79
0,0.59,3.08,0.00,1.26,0.79
0,0.59,2.95,0.00,1.06,0.79
0,0.59,3.15,0.00,0.99,0.79
0,0.59,3.08,0.00,1.06,0.65
0,0.59,3.08,0.00,0.99,0.79
0,0.59,2.81,0.00,0.99,0.86
0,0.59,3.15,0.00,1.06,0.86
0,0.59,3.15,0.00,0.99,0.86
0,0.59,3.15,0.00,1.13,0.86
0,0.65,3.15,0.00,1.06,0.86
0,0.59,3.15,0.00,1.13,0.86
0,0.59,3.29,0.00,1.13,0.79
0,0.59,3.02,0.00,1.06,0.86
0,0.59,3.08,0.00,1.06,0.79
0,0.59,3.22,0.00,1.06,0.72
0,0.59,3.35,0.00,0.99,0.79
0,0.59,3.22,0.00,1.06,0.79
0,0.52,3.22,0.00,0.99,0.79
0,0.52,3.22,0.00,0.99,0.79
0,0.52,3.29,0.00,0.99,0.86
0,0.45,3.29,0.00,1.19,0.86
0,0.52,3.22,0.00,0.92,0.79
0,0.52,3.49,0.00,0.92,0.79
0,0.52,3.29,0.00,0.79,0.79
0,0.45,3.22,0.00,0.99,0.72
0,0.45,3.22,0.00,0.99,0.86
0,0.52,3.29,0.00,0.99,0.79
0,0.52,3.15,0.00,0.99,0.79
0,0.45,3.22,0.00,0.99,0.79
0,0.52,3.29,0.00,0.92,0.79
0,0.52,3.15,0.00,0.92,0.79
0,0.52,3.22,0.00,1.13,0.79
0,0.52,3.08,0.00,0.99,0.79
0,0.45,3.15,0.00,0.99,0.72
0,0.52,3.15,0.00,1.06,0.72
0,0.52,3.15,0.00,0.99,0.92
0,0.86,3.15,0.00,0.92,0.72
0,0.99,3.69,0.00,0.99,0.79
0,0.45,3.56,0.00,0.92,0.79
0,0.32,3.29,0.00,0.99,0.79
0,0.72,3.96,0.00,0.99,0.72
0,0.38,3.69,0.00,0.92,0.92
0,0.38,3.62,0.00,0.92,0.72
0,0.59,3.42,0.00,0.72,0.92
0,0.52,3.22,0.00,0.59,0.65
0,0.65,2.41,0.00,0.92,0.72
0,0.59,2.14,0.00,0.99,0.92
0,0.52,1.94,0.00,1.13,0.99
0,0.79,1.53,0.00,0.86,0.86
0,0.72,1.67,0.00,0.92,1.06
0,0.86,1.46,0.00,0.72,0.99
0,0.92,1.40,0.00,0.65,0.99
0,0.92,1.46,0.00,0.59,1.13
0,0.92,1.46,0.00,0.59,1.33
0,1.06,1.46,0.00,0.45,1.19
0,0.92,1.53,0.00,0.52,1.13
0,0.92,1.40,0.00,0.59,1.19
0,0.92,1.53,0.00,0.65,1.06
0,0.99,1.46,0.00,0.86,0.86
0,0.99,1.46,0.00,0.92,0.79
0,0.99,1.53,0.00,0.86,0.92
0,0.99,1.60,0.00,0.92,1.19
0,0.92,1.60,0.00,0.86,1.26
0,0.99,1.53,0.00,0.92,1.26
0,0.99,1.46,0.00,0.79,1.26
0,0.99,1.73,0.00,0.86,1.40
0,0.99,1.60,0.00,0.72,1.06
0,1.06,1.53,0.00,0.59,1.06
0,1.19,1.87,0.00,0.59,0.92
0,1.06,1.60,0.00,0.45,1.06
0,1.06,1.60,0.00,0.45,0.86
0,1.13,1.60,0.00,0.86,0.79
0,1.13,1.67,0.00,0.92,0.92
0,1.13,1.67,0.00,1.13,0.92
0,1.13,1.53,0.00,1.19,0.92
0,1.33,1.60,0.00,0.92,0.92
0,1.19,1.60,0.00,0.92,0.92
0,1.13,1.87,0.00,0.99,1.06
0,1.13,1.73,0.00,1.06,1.13
0,1.13,1.73,0.00,1.06,0.99
0,1.19,1.67,0.00,0.92,0.99
0,1.26,1.60,0.00,1.13,0.99
0,1.19,1.73,0.00,1.06,1.06
0,1.06,1.67,0.00,1.06,0.99
0,1.19,1.73,0.00,1.19,0.99
0,1.13,1.60,0.00,1.13,1.06
0,1.13,1.80,0.00,0.99,1.06
0,1.19,1.73,0.00,1.06,1.06
0,1.13,1.80,0.00,1.06,0.99
0,1.19,1.73,0.00,1.06,1.06
0,1.13,1.73,0.00,1.06,1.13
0,1.13,1.80,0.00,1.13,1.06
0,1.19,1.80,0.00,1.06,1.06
0,1.13,1.67,0.00,1.06,1.06
