Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
miao,2/27/2018 11:22:50 AM,1,150,True,False
miao,2/27/2018 11:23:16 AM,2,150,True,False
miao,2/27/2018 11:24:31 AM,3,138,True,False
miao,2/27/2018 11:24:47 AM,4,138,True,False
miao,2/27/2018 11:25:02 AM,5,126,True,False
miao,2/27/2018 11:25:17 AM,6,126,True,False
miao,2/27/2018 11:25:38 AM,7,114,False,True
miao,2/27/2018 11:25:59 AM,8,126,True,False
miao,2/27/2018 11:26:17 AM,9,126,True,False
miao,2/27/2018 11:26:36 AM,10,120,True,False
miao,2/27/2018 11:26:56 AM,11,120,True,False
miao,2/27/2018 11:27:13 AM,12,114,True,False
miao,2/27/2018 11:27:30 AM,13,114,True,False
miao,2/27/2018 11:27:46 AM,14,108,True,False
miao,2/27/2018 11:28:02 AM,15,108,False,True
miao,2/27/2018 11:28:18 AM,16,114,True,False
miao,2/27/2018 11:28:34 AM,17,114,True,False
miao,2/27/2018 11:28:49 AM,18,111,True,False
miao,2/27/2018 11:29:06 AM,19,111,False,True
miao,2/27/2018 11:29:22 AM,20,114,True,False
miao,2/27/2018 11:29:38 AM,21,114,True,False
miao,2/27/2018 11:29:52 AM,22,111,True,False
miao,2/27/2018 11:30:08 AM,23,111,True,False
miao,2/27/2018 11:30:25 AM,24,108,True,False
