Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
Ricky,2/27/2018 4:55:03 PM,1,150,TRUE,FALSE
Ricky,2/27/2018 4:55:21 PM,2,150,TRUE,FALSE
Ricky,2/27/2018 4:55:37 PM,3,138,TRUE,FALSE
Ricky,2/27/2018 4:55:56 PM,4,138,TRUE,FALSE
Ricky,2/27/2018 4:56:13 PM,5,126,TRUE,FALSE
Ricky,2/27/2018 4:56:33 PM,6,126,TRUE,FALSE
Ricky,2/27/2018 4:56:54 PM,7,114,TRUE,FALSE
Ricky,2/27/2018 4:57:12 PM,8,114,TRUE,FALSE
Ricky,2/27/2018 4:57:29 PM,9,102,TRUE,FALSE
Ricky,2/27/2018 4:57:48 PM,10,102,TRUE,FALSE
Ricky,2/27/2018 4:58:03 PM,11,96,TRUE,FALSE
Ricky,2/27/2018 4:58:19 PM,12,96,TRUE,FALSE
Ricky,2/27/2018 4:58:36 PM,13,90,TRUE,FALSE
Ricky,2/27/2018 4:58:53 PM,14,90,TRUE,FALSE
Ricky,2/27/2018 4:59:13 PM,15,84,TRUE,FALSE
Ricky,2/27/2018 4:59:29 PM,16,84,TRUE,FALSE
Ricky,2/27/2018 4:59:44 PM,17,78,TRUE,FALSE
Ricky,2/27/2018 4:59:59 PM,18,78,TRUE,FALSE
Ricky,2/27/2018 5:00:17 PM,19,75,TRUE,FALSE
Ricky,2/27/2018 5:00:31 PM,20,75,TRUE,FALSE
Ricky,2/27/2018 5:00:46 PM,21,72,TRUE,FALSE
Ricky,2/27/2018 5:01:02 PM,22,72,TRUE,FALSE
Ricky,2/27/2018 5:01:16 PM,23,69,TRUE,FALSE
Ricky,2/27/2018 5:01:30 PM,24,69,TRUE,FALSE
