Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
KT,2/27/2018 3:01:01 PM,1,150,True,False
KT,2/27/2018 3:01:22 PM,2,150,True,False
KT,2/27/2018 3:01:49 PM,3,138,True,False
KT,2/27/2018 3:02:04 PM,4,138,False,True
KT,2/27/2018 3:02:19 PM,5,150,True,False
KT,2/27/2018 3:02:33 PM,6,150,True,False
KT,2/27/2018 3:02:51 PM,7,138,True,False
KT,2/27/2018 3:03:06 PM,8,138,True,False
KT,2/27/2018 3:03:21 PM,9,126,True,False
KT,2/27/2018 3:03:36 PM,10,126,True,False
KT,2/27/2018 3:03:51 PM,11,120,True,False
KT,2/27/2018 3:04:02 PM,12,120,False,True
KT,2/27/2018 3:04:16 PM,13,126,True,False
KT,2/27/2018 3:04:30 PM,14,126,True,False
KT,2/27/2018 3:04:44 PM,15,120,True,False
KT,2/27/2018 3:04:58 PM,16,120,True,False
KT,2/27/2018 3:05:12 PM,17,114,True,False
KT,2/27/2018 3:05:28 PM,18,114,True,False
KT,2/27/2018 3:05:41 PM,19,111,True,False
KT,2/27/2018 3:05:55 PM,20,111,True,False
KT,2/27/2018 3:06:10 PM,21,108,True,False
KT,2/27/2018 3:06:24 PM,22,108,True,False
KT,2/27/2018 3:06:39 PM,23,105,True,False
KT,2/27/2018 3:06:54 PM,24,105,True,False
