Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
lynn,2/27/2018 12:44:37 PM,1,150,True,False
lynn,2/27/2018 12:44:55 PM,2,150,True,False
lynn,2/27/2018 12:45:14 PM,3,132,True,False
lynn,2/27/2018 12:45:33 PM,4,132,True,False
lynn,2/27/2018 12:46:31 PM,5,114,True,False
lynn,2/27/2018 12:47:06 PM,6,114,True,False
lynn,2/27/2018 12:47:25 PM,7,96,True,False
lynn,2/27/2018 12:47:56 PM,8,96,True,False
lynn,2/27/2018 12:48:54 PM,9,78,True,False
lynn,2/27/2018 12:54:29 PM,10,78,True,False
lynn,2/27/2018 12:54:54 PM,11,69,True,False
lynn,2/27/2018 12:55:37 PM,12,69,True,False
lynn,2/27/2018 12:56:09 PM,13,60,False,True
lynn,2/27/2018 12:56:28 PM,14,69,True,False
lynn,2/27/2018 12:56:46 PM,15,69,True,False
lynn,2/27/2018 12:57:05 PM,16,60,False,True
lynn,2/27/2018 12:57:22 PM,17,69,True,False
lynn,2/27/2018 12:57:41 PM,18,69,False,True
lynn,2/27/2018 12:57:57 PM,19,73,True,False
lynn,2/27/2018 12:58:14 PM,20,73,True,False
lynn,2/27/2018 12:58:30 PM,21,69,True,False
lynn,2/27/2018 12:58:47 PM,22,69,True,False
lynn,2/27/2018 12:59:02 PM,23,65,True,False
lynn,2/27/2018 12:59:17 PM,24,65,False,True
