Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
cxy,2/26/2018 9:57:06 PM,1,150,True,False
cxy,2/26/2018 9:58:55 PM,2,150,True,False
cxy,2/26/2018 9:59:10 PM,3,132,True,False
cxy,2/26/2018 9:59:26 PM,4,132,True,False
cxy,2/26/2018 9:59:44 PM,5,114,True,False
cxy,2/26/2018 10:00:02 PM,6,114,True,False
cxy,2/26/2018 10:00:20 PM,7,96,True,False
cxy,2/26/2018 10:00:37 PM,8,96,True,False
cxy,2/26/2018 10:00:55 PM,9,78,True,False
cxy,2/26/2018 10:01:38 PM,10,78,False,True
cxy,2/26/2018 10:02:26 PM,11,87,True,False
cxy,2/26/2018 10:02:41 PM,12,87,True,False
cxy,2/26/2018 10:02:58 PM,13,78,True,False
cxy,2/26/2018 10:03:17 PM,14,78,False,True
cxy,2/26/2018 10:03:37 PM,15,87,True,False
cxy,2/26/2018 10:03:56 PM,16,87,True,False
cxy,2/26/2018 10:04:16 PM,17,78,True,False
cxy,2/26/2018 10:04:33 PM,18,78,True,False
cxy,2/26/2018 10:04:50 PM,19,74,True,False
cxy,2/26/2018 10:05:07 PM,20,74,False,True
cxy,2/26/2018 10:05:26 PM,21,78,True,False
cxy,2/26/2018 10:05:43 PM,22,78,True,False
cxy,2/26/2018 10:05:59 PM,23,74,True,False
cxy,2/26/2018 10:06:14 PM,24,74,False,True
