Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
TY,2/27/2018 10:16:19 AM,1,150,True,False
TY,2/27/2018 10:16:45 AM,2,150,True,False
TY,2/27/2018 10:17:02 AM,3,138,True,False
TY,2/27/2018 10:17:16 AM,4,138,True,False
TY,2/27/2018 10:17:31 AM,5,126,True,False
TY,2/27/2018 10:17:45 AM,6,126,True,False
TY,2/27/2018 10:18:01 AM,7,114,True,False
TY,2/27/2018 10:18:21 AM,8,114,True,False
TY,2/27/2018 10:18:37 AM,9,102,False,True
TY,2/27/2018 10:18:52 AM,10,108,True,False
TY,2/27/2018 10:19:07 AM,11,108,True,False
TY,2/27/2018 10:19:26 AM,12,102,False,True
TY,2/27/2018 10:19:40 AM,13,108,True,False
TY,2/27/2018 10:19:56 AM,14,108,True,False
TY,2/27/2018 10:20:11 AM,15,102,True,False
TY,2/27/2018 10:20:28 AM,16,102,False,True
TY,2/27/2018 10:20:44 AM,17,108,True,False
TY,2/27/2018 10:20:59 AM,18,108,True,False
TY,2/27/2018 10:21:18 AM,19,105,True,False
TY,2/27/2018 10:21:32 AM,20,105,True,False
TY,2/27/2018 10:21:54 AM,21,102,True,False
TY,2/27/2018 10:22:09 AM,22,102,True,False
TY,2/27/2018 10:22:28 AM,23,99,True,False
TY,2/27/2018 10:22:44 AM,24,99,False,True
