Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
miao,2/27/2018 12:22:28 PM,1,150,True,False
miao,2/27/2018 12:22:44 PM,2,150,True,False
miao,2/27/2018 12:22:59 PM,3,132,True,False
miao,2/27/2018 12:23:15 PM,4,132,True,False
miao,2/27/2018 12:23:35 PM,5,114,True,False
miao,2/27/2018 12:23:51 PM,6,114,True,False
miao,2/27/2018 12:24:04 PM,7,96,False,True
miao,2/27/2018 12:24:21 PM,8,114,True,False
miao,2/27/2018 12:24:37 PM,9,114,True,False
miao,2/27/2018 12:24:51 PM,10,105,True,False
miao,2/27/2018 12:25:03 PM,11,105,False,True
miao,2/27/2018 12:25:19 PM,12,114,True,False
miao,2/27/2018 12:25:34 PM,13,114,True,False
miao,2/27/2018 12:25:49 PM,14,105,True,False
miao,2/27/2018 12:26:02 PM,15,105,False,True
miao,2/27/2018 12:26:20 PM,16,114,True,False
miao,2/27/2018 12:26:34 PM,17,114,True,False
miao,2/27/2018 12:26:48 PM,18,110,True,False
miao,2/27/2018 12:27:03 PM,19,110,False,True
miao,2/27/2018 12:27:18 PM,20,114,True,False
miao,2/27/2018 12:27:34 PM,21,114,True,False
miao,2/27/2018 12:27:50 PM,22,110,True,False
miao,2/27/2018 12:28:03 PM,23,110,False,True
miao,2/27/2018 12:28:18 PM,24,114,True,False
