Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
Ricky,2/27/2018 5:39:59 PM,1,150,True,False
Ricky,2/27/2018 5:40:15 PM,2,150,True,False
Ricky,2/27/2018 5:40:30 PM,3,132,True,False
Ricky,2/27/2018 5:40:45 PM,4,132,True,False
Ricky,2/27/2018 5:41:00 PM,5,114,True,False
Ricky,2/27/2018 5:41:15 PM,6,114,True,False
Ricky,2/27/2018 5:41:29 PM,7,96,True,False
Ricky,2/27/2018 5:41:43 PM,8,96,True,False
Ricky,2/27/2018 5:41:57 PM,9,78,True,False
Ricky,2/27/2018 5:42:11 PM,10,78,True,False
Ricky,2/27/2018 5:42:26 PM,11,69,False,True
Ricky,2/27/2018 5:42:42 PM,12,78,True,False
Ricky,2/27/2018 5:42:56 PM,13,78,True,False
Ricky,2/27/2018 5:43:11 PM,14,69,False,True
Ricky,2/27/2018 5:43:25 PM,15,78,True,False
Ricky,2/27/2018 5:43:40 PM,16,78,True,False
Ricky,2/27/2018 5:43:55 PM,17,69,False,True
Ricky,2/27/2018 5:44:10 PM,18,73,True,False
Ricky,2/27/2018 5:44:25 PM,19,73,True,False
Ricky,2/27/2018 5:44:39 PM,20,69,True,False
Ricky,2/27/2018 5:44:54 PM,21,69,True,False
Ricky,2/27/2018 5:45:09 PM,22,65,True,False
Ricky,2/27/2018 5:45:24 PM,23,65,True,False
Ricky,2/27/2018 5:45:38 PM,24,61,True,False
