Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
TY,2/27/2018 10:26:03 AM,1,150,True,False
TY,2/27/2018 10:26:19 AM,2,150,True,False
TY,2/27/2018 10:26:33 AM,3,138,True,False
TY,2/27/2018 10:26:48 AM,4,138,True,False
TY,2/27/2018 10:27:01 AM,5,126,True,False
TY,2/27/2018 10:27:16 AM,6,126,True,False
TY,2/27/2018 10:27:31 AM,7,114,True,False
TY,2/27/2018 10:27:47 AM,8,114,True,False
TY,2/27/2018 10:28:02 AM,9,102,True,False
TY,2/27/2018 10:28:19 AM,10,102,False,True
TY,2/27/2018 10:28:34 AM,11,108,True,False
TY,2/27/2018 10:28:48 AM,12,108,True,False
TY,2/27/2018 10:29:03 AM,13,102,True,False
TY,2/27/2018 10:29:17 AM,14,102,True,False
TY,2/27/2018 10:29:32 AM,15,96,False,True
TY,2/27/2018 10:29:47 AM,16,102,True,False
TY,2/27/2018 10:30:01 AM,17,102,True,False
TY,2/27/2018 10:30:17 AM,18,99,True,False
TY,2/27/2018 10:30:33 AM,19,99,True,False
TY,2/27/2018 10:30:49 AM,20,96,False,True
TY,2/27/2018 10:31:02 AM,21,99,False,True
TY,2/27/2018 10:31:17 AM,22,102,True,False
TY,2/27/2018 10:31:33 AM,23,102,True,False
TY,2/27/2018 10:31:49 AM,24,99,False,True
