Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
miao,2/27/2018 10:53:44 AM,1,150,True,False
miao,2/27/2018 10:54:09 AM,2,150,True,False
miao,2/27/2018 10:54:32 AM,3,138,True,False
miao,2/27/2018 10:54:54 AM,4,138,True,False
miao,2/27/2018 10:55:14 AM,5,126,True,False
miao,2/27/2018 10:55:32 AM,6,126,False,True
miao,2/27/2018 10:55:52 AM,7,138,True,False
miao,2/27/2018 10:56:10 AM,8,138,True,False
miao,2/27/2018 10:56:27 AM,9,126,False,True
miao,2/27/2018 10:56:45 AM,10,132,False,True
miao,2/27/2018 10:57:04 AM,11,138,True,False
miao,2/27/2018 11:00:42 AM,12,138,True,False
miao,2/27/2018 11:01:00 AM,13,132,True,False
miao,2/27/2018 11:01:19 AM,14,132,True,False
miao,2/27/2018 11:02:32 AM,15,126,True,False
miao,2/27/2018 11:02:51 AM,16,126,True,False
miao,2/27/2018 11:03:12 AM,17,120,True,False
miao,2/27/2018 11:03:33 AM,18,120,True,False
miao,2/27/2018 11:03:49 AM,19,117,False,True
miao,2/27/2018 11:04:09 AM,20,120,False,True
miao,2/27/2018 11:04:25 AM,21,123,True,False
miao,2/27/2018 11:04:43 AM,22,123,True,False
miao,2/27/2018 11:05:01 AM,23,120,True,False
miao,2/27/2018 11:05:17 AM,24,120,True,False
