Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
Ricky,2/27/2018 5:05:48 PM,1,150,TRUE,FALSE
Ricky,2/27/2018 5:06:05 PM,2,150,TRUE,FALSE
Ricky,2/27/2018 5:06:21 PM,3,138,TRUE,FALSE
Ricky,2/27/2018 5:06:39 PM,4,138,TRUE,FALSE
Ricky,2/27/2018 5:06:56 PM,5,126,TRUE,FALSE
Ricky,2/27/2018 5:07:12 PM,6,126,TRUE,FALSE
Ricky,2/27/2018 5:07:28 PM,7,114,TRUE,FALSE
Ricky,2/27/2018 5:07:47 PM,8,114,TRUE,FALSE
Ricky,2/27/2018 5:08:01 PM,9,102,TRUE,FALSE
Ricky,2/27/2018 5:08:18 PM,10,102,TRUE,FALSE
Ricky,2/27/2018 5:08:35 PM,11,96,TRUE,FALSE
Ricky,2/27/2018 5:08:52 PM,12,96,TRUE,FALSE
Ricky,2/27/2018 5:09:09 PM,13,90,TRUE,FALSE
Ricky,2/27/2018 5:09:26 PM,14,90,TRUE,FALSE
Ricky,2/27/2018 5:09:43 PM,15,84,TRUE,FALSE
Ricky,2/27/2018 5:10:01 PM,16,84,TRUE,FALSE
Ricky,2/27/2018 5:10:17 PM,17,78,TRUE,FALSE
Ricky,2/27/2018 5:10:33 PM,18,78,TRUE,FALSE
Ricky,2/27/2018 5:10:51 PM,19,75,TRUE,FALSE
Ricky,2/27/2018 5:11:09 PM,20,75,TRUE,FALSE
Ricky,2/27/2018 5:11:25 PM,21,72,TRUE,FALSE
Ricky,2/27/2018 5:11:41 PM,22,72,TRUE,FALSE
Ricky,2/27/2018 5:11:58 PM,23,69,TRUE,FALSE
Ricky,2/27/2018 5:12:15 PM,24,69,TRUE,FALSE
