Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
miao,2/27/2018 11:36:55 AM,1,150,True,False
miao,2/27/2018 11:37:12 AM,2,150,True,False
miao,2/27/2018 11:37:35 AM,3,132,True,False
miao,2/27/2018 11:37:52 AM,4,132,True,False
miao,2/27/2018 11:38:56 AM,5,114,True,False
miao,2/27/2018 11:39:14 AM,6,114,True,False
miao,2/27/2018 11:39:34 AM,7,96,False,True
miao,2/27/2018 11:39:53 AM,8,114,True,False
miao,2/27/2018 11:40:11 AM,9,114,True,False
miao,2/27/2018 11:40:29 AM,10,105,False,True
miao,2/27/2018 11:40:47 AM,11,114,True,False
miao,2/27/2018 11:41:03 AM,12,114,False,True
miao,2/27/2018 11:41:20 AM,13,123,True,False
miao,2/27/2018 11:41:39 AM,14,123,False,True
miao,2/27/2018 11:41:57 AM,15,132,True,False
miao,2/27/2018 11:42:13 AM,16,132,True,False
miao,2/27/2018 11:42:30 AM,17,123,True,False
miao,2/27/2018 11:42:46 AM,18,123,True,False
miao,2/27/2018 11:43:04 AM,19,119,False,True
miao,2/27/2018 11:43:23 AM,20,123,True,False
miao,2/27/2018 11:43:46 AM,21,123,True,False
miao,2/27/2018 11:44:07 AM,22,119,True,False
miao,2/27/2018 11:44:28 AM,23,119,True,False
miao,2/27/2018 11:44:49 AM,24,115,False,True
