Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
Ricky,2/27/2018 5:46:16 PM,1,150,True,False
Ricky,2/27/2018 5:46:32 PM,2,150,True,False
Ricky,2/27/2018 5:46:46 PM,3,132,True,False
Ricky,2/27/2018 5:47:01 PM,4,132,True,False
Ricky,2/27/2018 5:47:14 PM,5,114,True,False
Ricky,2/27/2018 5:47:29 PM,6,114,True,False
Ricky,2/27/2018 5:47:44 PM,7,96,True,False
Ricky,2/27/2018 5:47:58 PM,8,96,True,False
Ricky,2/27/2018 5:48:13 PM,9,78,True,False
Ricky,2/27/2018 5:48:31 PM,10,78,True,False
Ricky,2/27/2018 5:48:45 PM,11,69,False,True
Ricky,2/27/2018 5:49:00 PM,12,78,False,True
Ricky,2/27/2018 5:49:15 PM,13,87,True,False
Ricky,2/27/2018 5:49:29 PM,14,87,True,False
Ricky,2/27/2018 5:49:43 PM,15,78,True,False
Ricky,2/27/2018 5:49:58 PM,16,78,True,False
Ricky,2/27/2018 5:50:13 PM,17,69,True,False
Ricky,2/27/2018 5:50:27 PM,18,69,False,True
Ricky,2/27/2018 5:50:41 PM,19,73,True,False
Ricky,2/27/2018 5:50:55 PM,20,73,True,False
Ricky,2/27/2018 5:51:10 PM,21,69,True,False
Ricky,2/27/2018 5:51:23 PM,22,69,True,False
Ricky,2/27/2018 5:51:37 PM,23,65,True,False
Ricky,2/27/2018 5:51:52 PM,24,65,False,True
