Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
TY,2/27/2018 10:06:27 AM,1,150,True,False
TY,2/27/2018 10:06:46 AM,2,150,True,False
TY,2/27/2018 10:07:03 AM,3,132,True,False
TY,2/27/2018 10:07:20 AM,4,132,True,False
TY,2/27/2018 10:07:37 AM,5,114,True,False
TY,2/27/2018 10:07:53 AM,6,114,True,False
TY,2/27/2018 10:08:07 AM,7,96,True,False
TY,2/27/2018 10:08:24 AM,8,96,True,False
TY,2/27/2018 10:08:40 AM,9,78,False,True
TY,2/27/2018 10:08:56 AM,10,87,True,False
TY,2/27/2018 10:09:18 AM,11,87,False,True
TY,2/27/2018 10:09:34 AM,12,96,True,False
TY,2/27/2018 10:09:49 AM,13,96,True,False
TY,2/27/2018 10:10:03 AM,14,87,False,True
TY,2/27/2018 10:10:17 AM,15,96,True,False
TY,2/27/2018 10:10:32 AM,16,96,True,False
TY,2/27/2018 10:10:51 AM,17,87,False,True
TY,2/27/2018 10:11:04 AM,18,91,False,True
TY,2/27/2018 10:11:21 AM,19,95,True,False
TY,2/27/2018 10:11:36 AM,20,95,True,False
TY,2/27/2018 10:11:51 AM,21,91,True,False
TY,2/27/2018 10:12:06 AM,22,91,False,True
TY,2/27/2018 10:12:20 AM,23,95,True,False
TY,2/27/2018 10:12:36 AM,24,95,True,False
