Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
lolly,2/27/2018 4:30:14 PM,1,150,True,False
lolly,2/27/2018 4:30:28 PM,2,150,True,False
lolly,2/27/2018 4:30:42 PM,3,138,True,False
lolly,2/27/2018 4:30:56 PM,4,138,True,False
lolly,2/27/2018 4:31:10 PM,5,126,True,False
lolly,2/27/2018 4:31:24 PM,6,126,True,False
lolly,2/27/2018 4:31:39 PM,7,114,True,False
lolly,2/27/2018 4:31:53 PM,8,114,True,False
lolly,2/27/2018 4:32:07 PM,9,102,True,False
lolly,2/27/2018 4:32:21 PM,10,102,True,False
lolly,2/27/2018 4:32:35 PM,11,96,True,False
lolly,2/27/2018 4:32:49 PM,12,96,True,False
lolly,2/27/2018 4:33:02 PM,13,90,False,True
lolly,2/27/2018 4:33:17 PM,14,96,True,False
lolly,2/27/2018 4:33:31 PM,15,96,True,False
lolly,2/27/2018 4:33:45 PM,16,90,True,False
lolly,2/27/2018 4:33:59 PM,17,90,True,False
lolly,2/27/2018 4:34:13 PM,18,87,True,False
lolly,2/27/2018 4:34:28 PM,19,87,True,False
lolly,2/27/2018 4:34:42 PM,20,84,True,False
lolly,2/27/2018 4:34:56 PM,21,84,True,False
lolly,2/27/2018 4:35:10 PM,22,81,True,False
lolly,2/27/2018 4:35:24 PM,23,81,True,False
lolly,2/27/2018 4:35:38 PM,24,78,True,False
