Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
lynn,2/27/2018 1:43:26 PM,1,150,True,False
lynn,2/27/2018 1:43:42 PM,2,150,True,False
lynn,2/27/2018 1:43:57 PM,3,138,True,False
lynn,2/27/2018 1:44:11 PM,4,138,True,False
lynn,2/27/2018 1:44:26 PM,5,126,True,False
lynn,2/27/2018 1:44:42 PM,6,126,True,False
lynn,2/27/2018 1:44:56 PM,7,114,True,False
lynn,2/27/2018 1:45:10 PM,8,114,True,False
lynn,2/27/2018 1:45:25 PM,9,102,True,False
lynn,2/27/2018 1:45:41 PM,10,102,True,False
lynn,2/27/2018 1:45:55 PM,11,96,True,False
lynn,2/27/2018 1:46:11 PM,12,96,True,False
lynn,2/27/2018 1:46:26 PM,13,90,True,False
lynn,2/27/2018 1:46:41 PM,14,90,True,False
lynn,2/27/2018 1:46:58 PM,15,84,True,False
lynn,2/27/2018 1:47:13 PM,16,84,True,False
lynn,2/27/2018 1:47:27 PM,17,78,True,False
lynn,2/27/2018 1:47:42 PM,18,78,True,False
lynn,2/27/2018 1:47:57 PM,19,75,True,False
lynn,2/27/2018 1:48:12 PM,20,75,True,False
lynn,2/27/2018 1:48:26 PM,21,72,True,False
lynn,2/27/2018 1:48:40 PM,22,72,True,False
lynn,2/27/2018 1:48:55 PM,23,69,True,False
lynn,2/27/2018 1:49:10 PM,24,69,True,False
