Tester Name, Time, Counter, Degree, yesToggle Value, noToggle Value
lywang,2/27/2018 9:40:14 PM,1,150,True,False
lywang,2/27/2018 9:40:27 PM,2,150,True,False
lywang,2/27/2018 9:40:42 PM,3,138,True,False
lywang,2/27/2018 9:40:56 PM,4,138,True,False
lywang,2/27/2018 9:41:11 PM,5,126,True,False
lywang,2/27/2018 9:41:25 PM,6,126,True,False
lywang,2/27/2018 9:41:40 PM,7,114,False,True
lywang,2/27/2018 9:41:54 PM,8,126,True,False
lywang,2/27/2018 9:42:08 PM,9,126,True,False
lywang,2/27/2018 9:42:21 PM,10,120,True,False
lywang,2/27/2018 9:42:36 PM,11,120,True,False
lywang,2/27/2018 9:42:50 PM,12,114,True,False
lywang,2/27/2018 9:43:04 PM,13,114,False,True
lywang,2/27/2018 9:43:18 PM,14,120,True,False
lywang,2/27/2018 9:43:31 PM,15,120,True,False
lywang,2/27/2018 9:43:45 PM,16,114,False,True
lywang,2/27/2018 9:44:02 PM,17,120,True,False
lywang,2/27/2018 9:44:16 PM,18,120,True,False
lywang,2/27/2018 9:44:29 PM,19,117,True,False
lywang,2/27/2018 9:44:43 PM,20,117,True,False
lywang,2/27/2018 9:44:57 PM,21,114,True,False
lywang,2/27/2018 9:45:11 PM,22,114,False,True
lywang,2/27/2018 9:45:24 PM,23,117,False,True
lywang,2/27/2018 9:45:39 PM,24,120,True,False
