0,364 255 236 255,407 255 264 255,0,3117
1,364 255 236 255,364 255 236 255,1,2179
2,489 255 319 255,509 255 332 255,1,1496
3,407 255 264 255,447 255 291 255,1,1487
4,364 255 236 255,447 255 291 255,0,2174
5,364 255 236 255,387 255 251 255,0,8444
6,344 255 222 255,427 255 277 255,0,1408
7,407 255 264 255,427 255 277 255,0,1476
8,344 255 222 255,387 255 251 255,0,2413
9,489 255 319 255,572 255 374 255,1,2134
10,489 255 319 255,489 255 319 255,0,2336
11,489 255 319 255,529 255 346 255,0,1084
12,344 255 222 255,364 255 236 255,1,2078
13,407 255 264 255,489 255 319 255,0,1776
14,407 255 264 255,407 255 264 255,0,2233
15,344 255 222 255,344 255 222 255,1,2168
16,364 255 236 255,387 255 251 255,1,2417
17,489 255 319 255,529 255 346 255,1,1184
18,364 255 236 255,407 255 264 255,1,1093
19,344 255 222 255,344 255 222 255,1,1671
20,407 255 264 255,489 255 319 255,0,1262
21,344 255 222 255,387 255 251 255,0,1238
22,344 255 222 255,364 255 236 255,1,2269
23,407 255 264 255,427 255 277 255,0,2755
24,364 255 236 255,364 255 236 255,1,1664
25,489 255 319 255,509 255 332 255,1,1062
26,344 255 222 255,427 255 277 255,0,3586
27,407 255 264 255,447 255 291 255,0,781
28,489 255 319 255,489 255 319 255,1,2184
29,489 255 319 255,572 255 374 255,0,1598
30,364 255 236 255,447 255 291 255,0,1614
31,407 255 264 255,407 255 264 255,1,12785
