0,489 255 319 255,489 255 319 255,0,4522
1,489 255 319 255,572 255 374 255,1,3141
2,407 255 264 255,427 255 277 255,1,2155
3,364 255 236 255,407 255 264 255,0,2123
4,489 255 319 255,529 255 346 255,1,3732
5,407 255 264 255,407 255 264 255,1,2010
6,489 255 319 255,509 255 332 255,1,2707
7,344 255 222 255,344 255 222 255,0,15401
8,364 255 236 255,387 255 251 255,0,1743
9,407 255 264 255,489 255 319 255,0,1029
10,344 255 222 255,364 255 236 255,0,1286
11,344 255 222 255,427 255 277 255,0,838
12,364 255 236 255,447 255 291 255,0,1588
13,344 255 222 255,387 255 251 255,0,761
14,364 255 236 255,364 255 236 255,0,1108
15,407 255 264 255,447 255 291 255,0,1207
16,364 255 236 255,387 255 251 255,0,1048
17,344 255 222 255,427 255 277 255,0,1335
18,489 255 319 255,572 255 374 255,0,58514
19,344 255 222 255,344 255 222 255,1,2112
20,489 255 319 255,509 255 332 255,1,1016
21,407 255 264 255,407 255 264 255,1,58592
22,407 255 264 255,489 255 319 255,0,2519
23,489 255 319 255,489 255 319 255,1,4223
24,344 255 222 255,364 255 236 255,0,2322
25,344 255 222 255,387 255 251 255,0,2111
26,364 255 236 255,447 255 291 255,0,1023
27,489 255 319 255,529 255 346 255,0,58423
28,364 255 236 255,364 255 236 255,0,2156
29,407 255 264 255,427 255 277 255,1,2157
30,364 255 236 255,407 255 264 255,0,58234
31,407 255 264 255,447 255 291 255,0,1408
