0,344 255 230 255,387 255 259 255,0,2275
1,489 255 327 255,572 255 382 255,1,12505
2,364 255 244 255,387 255 259 255,0,3475
3,407 255 272 255,447 255 299 255,0,51170
4,407 255 272 255,427 255 285 255,1,2377
5,489 255 327 255,509 255 340 255,1,1252
6,344 255 230 255,344 255 230 255,1,26083
7,344 255 230 255,364 255 244 255,1,2669
8,364 255 244 255,447 255 299 255,0,1717
9,364 255 244 255,364 255 244 255,0,1084
10,489 255 327 255,529 255 354 255,1,3408
11,364 255 244 255,407 255 272 255,0,1273
12,489 255 327 255,489 255 327 255,1,3821
13,344 255 230 255,427 255 285 255,0,2457
14,407 255 272 255,407 255 272 255,0,1420
15,407 255 272 255,489 255 327 255,0,1151
