0,344 255 222 255,364 255 236 255,0,5025
1,489 255 319 255,572 255 374 255,0,4543
2,344 255 222 255,387 255 251 255,0,56770
3,407 255 264 255,447 255 291 255,1,4080
4,489 255 319 255,489 255 319 255,1,57474
5,489 255 319 255,509 255 332 255,1,3271
6,407 255 264 255,407 255 264 255,0,57429
7,344 255 222 255,427 255 277 255,0,3006
8,407 255 264 255,427 255 277 255,0,2596
9,364 255 236 255,387 255 251 255,1,3083
10,364 255 236 255,447 255 291 255,0,2804
11,489 255 319 255,529 255 346 255,1,3202
12,344 255 222 255,344 255 222 255,0,2197
13,364 255 236 255,364 255 236 255,1,57408
14,364 255 236 255,407 255 264 255,0,2592
15,407 255 264 255,489 255 319 255,0,3363
16,364 255 236 255,447 255 291 255,0,3428
17,344 255 222 255,344 255 222 255,0,3174
18,407 255 264 255,447 255 291 255,0,3317
19,489 255 319 255,489 255 319 255,1,3012
20,344 255 222 255,387 255 251 255,1,4669
21,407 255 264 255,427 255 277 255,0,2033
22,364 255 236 255,364 255 236 255,1,3785
23,407 255 264 255,407 255 264 255,1,3306
24,364 255 236 255,387 255 251 255,0,2639
25,407 255 264 255,489 255 319 255,0,3501
26,364 255 236 255,407 255 264 255,0,58049
27,344 255 222 255,427 255 277 255,0,3815
28,344 255 222 255,364 255 236 255,0,3208
29,489 255 319 255,509 255 332 255,1,3294
30,489 255 319 255,529 255 346 255,1,11387
31,489 255 319 255,572 255 374 255,1,34646
